tid,views,replies
228278,107,1
228280,328,3
228283,2033,3
228287,109,2
228289,240,8
228290,348,11
228291,361,6
228292,208,5
228293,302,8
228296,181,3
228297,415,6
228299,722,16
228303,160,6
228308,296,27
228309,570,8
228311,181,6
228316,343,9
228317,391,21
228318,140,6
228322,442,5
228323,233,6
228330,652,3
228331,231,2
228332,142,1
228333,113,4
228334,137,4
228336,904,2
228341,111,4
228342,665,1
228343,851,10
228344,104,12
228345,103,1
228347,326,12
228348,123,6
228349,148,6
228350,159,4
228351,278,1
228357,147,4
228358,193,5
228359,2582,13
228361,159,6
228362,155,5
228363,302,9
228364,1345,4
228365,681,32
228366,1063,17
228367,751,14
228368,112,1
228369,1037,26
228372,1514,21
228375,126,2
228377,128,4
228378,104,4
228386,200,3
228388,700,45
228393,132,4
228399,117,1
228402,359,2
228406,352,5
228416,263,1
228417,289,27
228444,286,10
228450,523,15
228458,321,1
228460,233,7
228466,649,47
228478,298,11
228049,455,5
228479,216,10
228486,261,3
228488,316,4
228489,530,7
282303,1814,1
228492,305,7
228494,406,6
228495,704,17
228496,659,14
228498,657,63
228503,326,5
228508,510,3
228509,127,5
228510,271,3
228513,574,2
228514,274,4
228517,500,12
228518,553,9
228519,158,3
228520,162,1
228522,416,3
228527,1047,3
228537,118,2
228540,312,1
228545,1918,34
228550,366,1
282304,1766,1
228574,323,6
228578,181,6
228583,294,4
228589,183,2
228596,143,14
228598,1050,6
228599,159,10
228607,238,9
228608,223,3
228609,164,7
228620,4412,163
228627,625,44
282305,2106,3
228629,218,3
228630,103,4
228633,891,86
228637,400,15
228641,125,13
228642,118,2
228640,3388,105
228647,155,1
228649,264,17
228665,3709,73
228666,160,1
228669,106,2
228670,105,5
228673,1660,128
228674,138,7
228676,154,3
228677,244,4
228681,107,1
228684,311,20
228686,528,37
228689,126,3
228694,128,10
228695,155,1
228696,237,8
228698,153,1
228699,122,2
228701,489,6
228702,765,10
228709,269,14
228712,582,3
228713,218,3
228715,164,9
228717,190,9
228718,104,10
228720,111,3
228721,1095,6
228723,197,21
228724,250,8
228727,313,3
228697,822,27
228728,326,3
228729,362,4
228730,463,17
228731,681,5
228732,103,1
228733,124,7
228734,499,1
228735,109,3
228736,170,2
228737,240,5
228738,172,44
228740,126,6
228741,144,10
228742,186,6
228744,114,5
228745,524,31
228746,134,10
228747,888,13
228748,179,2
228749,431,5
228751,169,1
228757,170,3
228758,292,5
228760,282,5
228700,380,6
228711,236,3
228764,325,5
228771,146,5
228773,924,31
228785,1967,50
228786,137,2
228787,121,7
228803,783,10
228804,1358,64
228833,228,8
228839,103,2
228840,178,2
228842,112,3
228843,131,6
228846,106,13
228848,190,5
228849,150,4
228850,136,5
228852,147,10
228858,158,8
228871,263,2
228875,224,2
282306,1759,1
228880,673,27
228884,416,32
228885,2363,13
282307,1778,1
228888,1698,217
228893,305,2
228895,232,1
228905,133,2
228907,385,15
228908,319,15
228913,724,55
228917,335,9
228919,152,9
228924,205,4
228930,132,6
228932,125,12
228933,346,2
228937,873,29
228938,316,3
228940,238,1
228941,187,9
228942,110,4
228943,268,5
228944,240,4
228947,617,55
228951,351,6
228953,426,2
228955,393,11
228956,185,5
228959,834,1
228963,149,1
228965,109,8
228966,129,8
282308,2408,4
228970,1235,28
228971,250,8
228973,203,6
228975,950,2
228976,177,3
228977,487,10
228978,951,2
228985,136,19
228987,370,6
228990,116,6
228992,146,17
228998,112,7
228999,319,20
229000,360,8
229002,280,37
229006,165,2
229007,150,3
229018,225,6
229028,286,24
229034,164,6
229037,128,3
229042,171,5
229046,259,7
229051,198,6
229054,371,5
229055,185,3
229079,43140,84
229081,509,8
229083,878,8
229089,201,3
229096,246,3
229100,237,9
229106,160,4
229108,557,5
229115,973,5
229118,748,1
229121,866,2
229123,485,8
229144,144,4
229163,349,4
229164,158,16
229193,650,3
229198,391,9
229225,265,6
229226,123,5
229250,172,1
229286,104,2
229299,351,4
229307,114,2
229314,134,5
229330,1370,258
229334,144,25
229346,144,10
229351,353,28
229357,5941,1046
229374,358,24
229375,149,7
229377,287,7
229403,140,6
229414,177,1
229425,107,9
229428,1475,162
229429,1080,16
232368,278,1
229433,428,5
229434,123,6
229459,120,15
229465,1231,12
229472,119,11
229480,1560,86
229483,436,4
229486,664,13
229493,289,8
229571,155,3
229576,163,13
229579,312,8
229584,147,4
229591,762,3
229595,651,8
229604,105,10
229606,922,21
229610,128,2
229613,1632,236
229614,404,7
229623,220,7
229624,710,10
229625,340,17
229628,236,4
229629,613,3
229631,135,1
229633,175,1
229636,149,6
229646,163,4
229650,314,1
229651,179,4
229662,433,3
229666,133,4
229682,152,4
229700,237,2
229709,115,17
229725,701,2
229739,199,2
229749,188,27
229751,495,4
229755,443,3
229759,184,5
229771,946,91
229774,1082,28
229779,524,33
229781,1041,1
229791,352,6
229798,192,3
229805,526,1
229815,306,4
229818,1183,58
229839,376,26
229845,406,16
229850,206,15
229862,300,5
229865,172,3
229867,277,13
229868,252,3
229870,164,3
229872,138,3
229877,323,7
229885,953,3
229889,998,3
229894,178,1
229903,582,16
229907,1366,28
229914,1061,22
229916,368,10
229918,106,2
229941,663,6
229946,590,14
229948,441,12
229949,305,5
229950,1091,7
229953,126,5
229955,163,4
229956,166,6
229968,162,4
229976,158,4
230055,437,3
230065,227,12
230067,322,3
230075,500,8
230081,103,4
230093,221,12
229570,9839,107
230102,116,11
230154,191,25
230160,155,19
230166,179,29
230168,144,18
230169,157,23
230170,102,16
230171,180,24
230172,215,34
230173,714,76
230174,198,36
230176,1220,29
230181,2641,506
230214,110,1
230216,103,3
230217,102,2
230251,311,6
230252,143,8
230255,439,31
230259,1179,5
230274,369,25
230354,150,2
230355,345,6
230365,117,10
230368,851,90
230373,889,34
230380,406,5
230383,180,7
230384,158,1
230398,216,6
230402,1405,64
230419,159,1
230386,457,14
230455,174,3
230459,274,6
230460,117,6
230466,346,11
230468,214,8
230472,187,12
230475,123,9
230477,126,1
230478,175,14
230489,335,4
230508,228,9
230510,426,3
230514,159,2
230515,127,16
230530,250,5
230531,969,84
230532,282,2
230542,510,3
230548,20150,85
230549,579,11
230566,204,4
230578,6436,3
230603,574,20
230612,102,14
230618,1016,87
230631,9848,4
230651,383,5
230656,220,3
230673,521,66
230679,399,5
230690,821,1
230691,587,16
230696,121,2
230702,107,2
230703,527,10
230724,123,2
230725,626,18
230726,237,6
282309,1899,1
230733,119,11
230704,992,62
230773,104,3
230775,152,14
230777,112,14
230780,116,11
230782,119,12
230783,389,4
230790,125,12
230791,226,1
230793,143,5
230798,209,2
230810,112,10
230832,110,11
230834,236,5
230847,114,5
230861,132,7
230864,194,22
230892,414,1
230894,115,15
230912,177,4
230915,140,5
230931,1206,21
230947,770,2
230965,3269,22
230985,3399,198
231011,243,1
231019,519,39
231029,284,3
231038,718,65
231041,123,5
231048,615,44
231050,215,2
231053,298,1
231055,221,1
231056,129,10
231061,510,10
231068,118,27
231073,110,2
231074,314,9
231119,336,3
231130,1233,10
231135,410,3
231136,112,1
231138,179,1
231139,553,3
231140,197,3
231148,926,25
231158,169,6
231168,404,16
282310,1999,1
231185,895,6
231190,416,2
231192,159,3
231208,197,7
231211,129,4
231214,522,14
231221,110,8
231224,140,3
231227,185,4
231228,237,4
231241,102,1
231243,113,15
231260,517,3
231277,212,1
231285,403,1
231287,361,13
231296,151,3
231297,143,4
231301,352,3
231304,2992,89
231312,172,4
231318,109,10
231323,207,3
231325,137,11
231330,1858,26
231337,139,13
231341,134,8
231342,115,2
231344,268,36
231345,294,6
231346,111,11
231348,303,1
231351,372,2
231352,259,20
231360,128,11
231373,285,8
231385,172,15
231386,122,10
231393,290,2
231396,124,11
231398,449,18
231402,132,14
231405,520,22
231407,263,3
231409,115,1
231413,440,2
231417,104,3
231419,232,7
231428,291,10
231439,385,6
231440,101,7
231455,107,3
231475,237,2
231481,260,5
231483,204,6
231484,223,5
231485,275,4
231486,311,2
231487,414,10
231488,1909,9
231489,286,14
231491,165,2
231493,642,7
231495,231,4
231498,616,4
231500,131,2
231504,439,2
231507,360,9
231511,101,2
231514,468,14
231515,407,4
231518,112,3
231525,115,2
231527,102,2
231535,130,3
231537,119,1
282311,3007,5
231546,874,66
231547,226,2
231559,180,2
231570,119,1
231573,149,7
231613,121,2
231615,104,2
231621,355,19
231622,362,3
231630,216,4
231635,266,3
231642,136,2
231647,3407,3
231650,495,6
231655,111,1
231662,7210,73
231668,592,8
231677,391,4
231678,116,5
231684,234,4
231687,206,6
231701,118,2
231705,580,2
231707,137,1
231712,392,13
231713,136,3
231715,189,2
231723,137,10
231725,113,11
231727,125,11
231730,237,14
231731,205,16
231735,544,14
231740,246,5
231742,104,9
231744,117,11
231745,730,15
231749,104,8
231755,134,22
231767,712,10
231772,171,5
231773,817,6
231775,162,4
231781,468,27
231785,259,1
231787,118,1
231788,986,19
229557,3323,39
231791,217,2
231792,694,55
231794,815,45
231801,840,6
231803,273,32
231804,1045,22
231814,274,13
231817,834,70
231821,119,11
231860,126,4
231869,355,3
231872,134,1
231880,213,4
231883,385,7
231885,444,16
231887,466,7
231903,107,5
231915,231,3
231920,175,23
231923,103,4
231924,134,13
231925,641,48
231929,3721,11
231935,696,1
231938,2041,5
231940,212,2
231944,368,3
231946,118,10
231953,143,2
231982,406,3
231990,110,6
231992,182,3
231994,240,4
231995,203,3
231996,206,4
231998,505,3
231999,103,3
232000,542,10
232001,185,4
232004,376,6
232006,178,3
232009,417,10
232015,297,11
232018,297,4
232020,750,1
232024,239,7
232032,361,6
232036,121,1
232039,195,11
232048,281,4
232049,1125,1
232052,102,5
232055,359,1
232058,115,1
232065,112,2
232067,112,1
232070,128,4
232071,379,4
232072,521,4
232073,105,8
232074,254,8
232075,213,3
232076,375,8
232077,135,4
232078,106,7
232079,182,7
232082,1261,48
232083,112,2
232087,791,13
232088,170,15
232089,119,8
232093,245,2
232095,233,12
232096,7459,11
232097,243,4
232098,514,5
232099,609,10
232104,142,12
232106,197,9
232148,257,1
232149,681,49
232152,1789,12
232175,178,1
232177,344,6
232188,178,1
232193,479,1
232202,164,2
232207,111,10
232244,213,2
232258,1116,38
232264,182,4
232270,296,2
232280,151,18
232281,205,2
232328,1419,12
232289,1029,14
232297,489,23
232302,1016,50
231594,2694,38
232303,589,1
232304,264,2
232307,169,1
282312,8274,4
232316,137,10
232326,164,2
232352,350,6
232359,121,12
232360,299,13
232364,223,4
232369,111,20
232370,173,12
232371,104,7
232374,243,1
232376,107,5
232380,667,23
232384,506,26
232396,359,5
232410,126,14
232415,141,4
232416,1433,54
232430,790,19
232436,117,6
232438,190,22
232439,414,10
232442,116,10
282313,2241,1
232445,232,9
232446,356,9
232447,161,5
232449,326,11
232450,230,4
232451,1746,3
232453,310,12
232454,110,3
232463,248,31
232468,102,4
232476,573,42
232489,562,3
232490,127,6
232497,175,21
232498,181,22
232515,192,2
232530,451,5
232536,167,4
232537,174,3
232541,127,9
232542,789,22
232543,253,7
232544,975,83
232547,693,20
232549,339,5
232555,392,11
232557,133,6
232564,217,4
232570,385,6
232574,187,5
232577,605,40
232579,387,22
232581,2467,13
232583,707,42
232588,282,8
232589,403,5
232592,319,2
232594,341,14
282314,2071,1
232599,141,8
232611,282,11
232612,190,1
232614,596,4
232619,177,1
232638,282,3
232640,103,1
232641,239,7
232651,255,6
232656,1641,25
232659,1690,15
232660,358,8
282315,5207,3
232698,126,12
232720,295,15
232721,318,18
232723,284,8
232724,727,8
232727,442,4
232729,285,7
232739,119,5
232452,231,1
232740,2571,70
232762,628,5
232763,569,3
232765,127,3
232766,367,8
232767,449,16
232769,147,3
232771,1121,20
232776,414,21
232778,115,1
232787,194,7
232791,750,9
232790,214,1
232793,260,1
232794,378,4
232795,234,5
232796,101,2
232798,259,4
232799,239,4
232801,171,6
232803,472,18
232805,273,1
232809,205,1
232821,263,5
232824,537,29
232827,108,8
232834,198,3
232839,104,2
232842,1766,17
232844,103,13
232848,135,6
232853,299,4
232850,247,6
232855,597,128
232857,107,4
232858,116,12
232861,274,10
282316,4248,4
232876,214,1
232877,708,4
232880,584,19
232889,119,17
232892,560,18
232893,314,12
232897,287,12
232898,564,39
232902,627,37
232903,216,6
232904,27979,98
232905,226,3
232907,464,18
232908,282,7
232909,236,1
232914,258,5
232919,371,2
232921,1236,41
232924,217,5
232927,563,15
232928,133,1
232930,335,4
232931,973,13
232950,169,4
282317,2185,6
232952,312,3
232953,559,28
232954,119,12
232956,419,5
232958,281,12
232959,182,3
232960,298,7
232962,450,4
232964,2774,46
232973,10390,58
232980,286,2
232982,403,2
232984,193,4
232998,101,4
233001,238,2
233013,128,19
233023,106,3
233027,150,11
233034,178,6
233051,233,1
233052,610,1
233077,175,7
233078,262,6
233080,106,2
233082,132,3
233083,230,5
233085,263,7
233086,242,5
233087,155,6
233088,193,5
233089,246,9
233090,233,4
233091,747,3
233095,124,1
233103,124,5
233113,107,4
233114,195,5
282318,2125,4
234250,410,4
233115,480,8
233118,104,6
233120,486,11
233121,153,1
233125,122,22
233146,115,2
233152,526,35
233153,374,4
233154,179,6
233155,338,5
233177,876,3
282319,2068,1
233202,336,13
233203,887,5
233206,114,6
233208,150,4
233216,105,5
233228,781,38
233229,667,13
233231,132,14
233232,242,8
233236,186,21
233237,112,10
233241,250,11
233249,561,1
233250,247,3
233251,620,6
233252,170,4
233257,111,2
233259,135,4
233261,184,5
233263,107,4
233264,791,49
233265,415,1
233266,112,8
233267,106,4
233269,136,4
233270,917,1
233271,121,4
233272,170,3
233273,216,11
233274,111,2
233275,108,2
233276,145,9
233277,358,2
233279,106,4
233280,130,6
233281,174,15
233282,782,31
233287,689,14
233289,975,42
233294,110,2
233300,203,4
233301,200,7
233302,358,17
233304,179,3
233308,1371,7
233314,101,11
233317,214,3
233319,434,7
233325,578,19
233327,187,25
233328,136,1
233335,124,11
233336,120,3
233338,472,13
233347,842,19
233351,1169,52
233354,158,7
233355,222,5
233357,194,6
233375,446,11
233385,987,5
233388,156,1
233391,119,12
233415,1106,19
233435,208,4
233437,195,1
233443,175,3
233447,230,8
233464,326,16
233466,237,3
233471,252,1
233479,109,5
233486,328,6
233487,341,8
233490,172,3
233493,209,4
233499,195,7
233500,684,10
233502,253,2
233515,1090,15
233533,137,6
233534,453,21
233536,4553,22
233538,735,1
233542,150,2
282320,2309,1
233546,110,2
233547,247,2
233562,103,4
233566,734,15
233567,656,2
233568,466,25
233569,128,11
233586,132,1
233590,2470,9
233593,1002,2
233623,246,8
233630,125,12
233634,153,12
233644,293,12
233649,378,3
233650,134,2
233660,694,15
233684,175,3
233686,189,1
233687,409,2
233690,897,20
233695,417,1
282321,4532,7
233707,1570,11
233720,132,17
233721,131,12
233731,300,5
233734,374,3
233746,165,2
233747,317,2
233761,167,4
233789,853,2
233804,241,6
233809,136,1
233811,381,6
233813,252,7
233847,1292,25
233851,321,5
233856,163,12
233860,103,4
233861,109,15
233863,325,9
233864,226,5
233865,224,12
233866,162,3
233867,158,4
233868,160,6
233896,426,7
233903,344,5
233914,215,14
233916,293,1
233919,102,11
233920,356,2
282322,2032,3
233929,293,9
233937,279,3
233722,1194,10
233947,114,4
233950,112,4
233955,151,2
233957,112,1
233967,471,5
233968,137,4
233969,240,10
233970,8966,22
233973,193,8
233974,196,3
233976,217,1
233978,147,12
233979,953,14
233980,152,10
233983,500,26
233984,198,9
233986,459,13
234000,104,6
234004,808,18
234005,2730,8
234009,108,5
234011,106,4
234038,117,6
234053,722,9
234055,242,3
234057,307,2
234060,651,34
234074,173,4
234081,114,4
234084,104,2
234086,115,2
234087,114,1
234088,120,5
234089,209,5
234092,110,3
234093,143,14
234094,121,17
234096,795,19
234099,157,6
234100,171,1
234110,424,28
234123,567,12
234124,363,1
234125,239,1
282323,2323,4
234150,158,1
234159,241,1
234163,122,1
234166,347,11
234169,112,5
234171,267,3
234172,361,15
234175,1101,1
234176,590,3
234178,220,1
234180,2581,123
234181,577,18
234186,866,2
234194,262,5
234195,102,6
234204,126,11
234205,387,4
234207,102,8
234209,228,7
234217,253,3
234218,510,14
234220,368,12
234221,114,7
234222,184,3
234226,284,1
234227,575,1
234230,429,10
234231,130,15
234232,127,10
234233,162,19
234242,652,5
234246,359,6
234247,148,4
234248,228,1
234251,111,12
234254,607,3
234265,110,4
234269,249,7
234270,252,8
234271,760,13
234272,1660,30
234278,308,16
234281,105,15
234282,541,21
234287,593,31
234288,387,4
234289,147,16
234291,101,3
234296,120,4
234307,264,2
234311,313,3
234313,102,5
234316,412,11
234320,1029,50
234321,918,2
234322,343,8
234323,168,6
234324,905,4
234326,291,3
234328,438,22
234334,1704,45
234335,215,2
234337,158,14
234339,107,1
234344,208,5
234345,197,5
234346,190,5
234348,11596,17
234353,102,3
234355,128,12
234359,275,7
234360,111,10
234361,394,3
234363,329,7
234369,287,10
234383,115,14
234396,356,8
234397,175,11
234398,527,7
234400,291,5
234401,264,10
234402,168,3
234404,391,10
234409,336,7
234412,565,10
234415,244,11
234416,304,23
234417,308,13
234418,237,6
234419,425,18
234420,262,9
234421,106,8
234422,131,14
234424,375,2
234426,139,1
234427,305,4
282324,2605,6
233993,321,7
234444,189,3
234446,929,43
234447,107,6
234449,3225,12
234448,204,3
234453,113,5
234456,467,26
234457,205,6
234460,300,4
234461,216,5
234462,221,19
234466,2592,156
234485,108,11
234487,177,9
234489,115,1
234490,125,7
234491,326,2
234492,114,3
234493,701,3
234494,448,2
234495,249,2
234496,113,6
234503,183,3
234507,404,5
234513,272,15
234520,203,5
234523,220,7
234528,195,4
234532,603,8
234536,146,4
234555,559,23
234568,165,5
234399,190,3
234577,471,9
234580,1032,45
234585,594,8
234592,552,7
234597,422,11
234598,1247,17
234599,297,1
234600,225,1
234603,897,2
234605,286,7
234606,885,8
234608,186,4
234612,416,11
234615,168,13
234616,110,9
234633,171,1
234637,606,15
234639,774,7
234643,211,12
234647,175,3
234656,104,2
234659,224,8
234660,119,15
282325,2727,3
234662,106,3
234669,933,29
234671,1333,6
234673,22995,102
234676,436,7
135636,472,5
234684,50280,352
234685,712,12
234686,342,7
234687,110,1
234690,115,1
234691,1686,95
234696,294,5
234699,106,6
234703,144,10
234704,524,49
234706,246,9
234715,316,3
234717,231,4
234720,319,10
234719,5582,220
234725,122,4
234728,320,6
234729,131,2
234732,126,14
234734,111,4
234736,163,2
234741,348,8
234743,276,3
234744,221,6
234746,1525,16
234747,227,1
234750,175,3
234752,169,10
234753,477,18
234760,333,4
234764,318,10
234765,248,5
234767,491,5
234770,196,4
234774,249,3
234776,107,10
234777,133,12
234778,305,8
234780,126,10
234782,164,4
234785,207,8
234791,187,1
234794,505,51
234797,106,10
234798,426,4
234799,238,1
234802,251,3
234804,275,3
234805,323,2
234808,126,4
234812,146,16
234814,101,2
234818,182,24
234824,129,15
234826,220,5
234828,424,60
234829,130,13
234832,111,14
234833,316,4
234838,154,13
234839,374,4
234843,149,10
234844,172,4
234848,104,8
234852,189,5
234854,244,6
234855,453,5
234856,269,5
234857,436,21
234859,313,11
234860,141,14
234862,128,2
234867,903,21
234868,241,5
234869,375,5
234871,107,2
234875,7342,24
234876,417,21
234414,533,28
234879,401,10
234887,877,1
234888,364,8
234889,225,1
234892,420,11
234899,699,53
234920,849,29
234921,347,4
234923,171,1
234933,4807,72
234936,259,2
234937,48531,61
234938,162,2
234939,103,5
234940,2842,93
234943,3249,198
234947,4382,273
234951,129,11
234955,332,3
234956,296,6
234963,576,8
234964,127,12
234982,173,1
234986,143,8
234987,655,14
234988,655,29
282326,5385,13
234989,213,3
234990,153,4
234991,742,7
