tid,views,replies
227837,68,2
227838,102,8
227839,371,1
227840,3645,95
227843,66,2
227844,86,4
227845,186,4
227846,276,3
227847,71,2
227848,225,4
227849,97,1
227850,37,2
227851,82,6
227852,350,1
227853,173,8
227854,409,2
227855,910,9
227856,835,13
227857,40,6
227858,149,4
227860,525,2
227862,591,8
227863,818,4
227864,214,24
227865,1470,23
227866,1693,39
227867,133,3
227868,206,2
227869,402,8
227871,346,1
227872,55,4
227873,49,5
227874,72,10
282302,2220,1
227881,193,2
227884,75,15
227885,212,3
227886,66,4
227888,70,7
227889,70,7
227890,471,13
227891,219,4
227892,978,37
227893,117,3
227894,151,4
227895,268,3
227896,389,6
227897,110,3
227898,320,4
227899,274,15
227900,53,5
227901,39,1
227902,68,4
227903,545,6
227904,991,1
227905,59,3
227906,1237,21
227907,296,23
227908,1287,20
227910,57,6
227909,355,3
227911,385,17
227912,46,5
227913,1684,49
227914,130,3
227915,415,8
227916,71,5
227918,45,4
227919,588,3
227920,40,2
227921,78,4
227922,25,4
227926,53,2
227927,168,2
227928,3701,33
227930,249,4
227931,612,2
227932,1527,23
227933,639,1
227934,324,5
227935,638,6
227936,76,5
227937,51,6
227938,59,6
227939,651,5
227940,498,2
228031,167,5
227941,319,1
227942,65,4
227943,24,2
227944,34,4
227945,43,2
227947,34,2
227948,89,12
227949,438,6
227950,164,2
227951,224,3
227952,251,3
227953,77,9
227954,188,5
227955,82,8
227956,133,1
227957,46,1
227958,278,9
227959,42,4
227960,282,8
227961,54,5
227962,285,9
227963,258,9
227964,97,4
227965,206,8
227966,1216,10
227967,1311,8
227968,50,8
227969,41,8
227970,86,9
227971,159,9
227972,175,6
227973,73,5
227974,495,14
227975,189,5
227976,1082,8
227977,246,13
227978,487,2
227979,352,10
227980,45,2
227981,70,10
227982,47,8
227983,89,2
227984,216,2
227985,23,1
227986,23,2
227987,58,3
227988,461,6
227989,74,6
227991,432,13
227992,1668,8
227993,51,2
227994,65,14
227995,43,4
227996,66,5
227997,69,5
227998,409,4
228001,41,2
228002,61,6
228004,332,1
228005,61,2
228006,164,2
228007,62,2
228008,235,6
228009,280,12
228010,42,1
228011,252,3
228012,251,6
228013,330,15
228018,60,2
228020,111,4
228022,248,2
228023,43,2
228025,162,2
228026,36,2
228027,49,5
228028,49,2
228029,348,6
228030,546,4
228032,34,2
228033,125,3
228034,683,2
228035,388,9
228036,45,4
228037,41,1
228038,39,4
228039,1057,11
228040,242,2
228042,296,4
228043,469,6
228044,1149,2
228045,1439,40
228046,1132,19
228048,283,9
228047,378,12
228050,893,13
228051,51,5
228052,34,2
228053,66,2
228054,40,2
228055,684,28
228057,1412,205
228058,43,3
228059,38,5
228060,61,5
228061,21,1
228062,51,15
228063,105,7
228065,256,1
228066,66,4
228067,63,2
228068,30,6
228069,45,1
228070,201,2
228071,35,2
228072,301,5
228078,715,10
228082,37,1
228085,33,1
228086,24,1
228088,36,8
228090,149,6
228093,63,1
228098,46,2
228099,108,3
228100,64,5
228101,339,42
228102,61,2
228103,41,2
228107,54,3
228108,32,1
228110,28,2
228113,213,1
228114,28,2
228116,34,4
228119,25,1
228122,31,2
228126,85,6
228127,59,2
228128,268,9
228130,278,3
228132,37,2
228136,334,8
228139,39,5
228141,83,2
228142,46,7
228143,166,3
228144,27,1
228145,35,6
228147,65,6
228148,36,1
228149,82,3
228150,23,1
228154,28,2
228156,34,1
228157,134,4
228161,28,2
228163,23,1
228138,73,2
228164,26,2
228165,27,1
228167,30,2
228169,45,1
228171,613,20
228172,338,4
228175,29,1
228176,828,30
228178,175,3
228179,36,7
228177,549,37
228180,30,4
228181,25,1
228182,46,4
228183,31,1
228185,48,2
228186,45,1
228187,36,1
228188,34,1
228189,43,1
228190,2,2
228191,46,1
228192,43,1
228193,67,4
228194,632,14
228195,249,8
228196,64,1
228197,89,4
228198,30,2
228200,47,2
228203,2081,63
228204,40,6
228205,65,3
228206,33,4
228207,56,1
228208,429,12
228209,418,13
228210,1094,22
228211,59,2
228212,42,11
228213,37,5
228214,60,4
228215,30,2
228216,33,2
228217,36,8
228218,274,2
228220,59,5
228221,33,3
228223,121,6
228224,33,3
228225,429,1
228226,450,3
228227,71,7
228229,77,3
228231,133,4
228232,73,4
228233,88,10
228234,2132,65
228235,377,4
228236,441,7
228238,292,21
228239,32,1
228240,41,1
228241,32,4
228242,352,8
228243,36,2
228245,38,2
228246,374,10
228247,515,46
228248,46,2
228254,39,7
228259,134,3
228265,209,1
228268,24,5
228273,65,4
228274,243,3
228275,53,3
228277,322,7
228278,107,1
228280,328,3
228283,2034,3
228285,66,2
228286,81,2
228287,109,2
228288,89,4
228289,240,8
228290,348,11
228291,361,6
228292,208,5
228293,302,8
228294,100,2
228295,87,2
228296,181,3
228297,415,6
228298,67,11
228299,722,16
228300,100,8
228303,160,6
228305,37,6
228306,51,3
228307,38,2
228308,296,27
228309,570,8
228311,181,6
228312,52,1
228316,343,9
228317,391,21
228318,140,6
228319,47,4
228320,70,3
228321,91,4
228322,442,5
228323,233,6
228324,76,4
228325,25,1
228326,41,1
228327,74,2
228328,34,1
228329,62,4
228330,652,3
228331,231,2
228332,142,1
228333,113,4
228334,137,4
228336,904,2
228337,63,2
228338,82,8
228340,51,2
228341,111,4
228342,665,1
228343,851,10
228344,104,12
228345,103,1
228347,326,12
228348,123,6
228349,148,6
228350,159,4
228351,278,1
228357,147,4
228358,193,5
228359,2582,13
228360,27,2
228361,159,6
228362,155,5
228363,302,9
228364,1345,4
228365,682,32
228366,1063,17
228367,751,14
228368,112,1
228369,1037,26
228371,34,3
228372,1516,21
228373,80,2
228375,126,2
228377,128,4
228378,104,4
228379,91,2
228380,90,2
228382,68,8
228383,83,14
228385,88,4
228386,200,3
228387,65,1
228388,700,45
228390,95,2
228391,36,4
228393,132,4
228396,77,4
228397,70,2
228399,117,1
228400,59,2
228402,359,2
228406,352,5
228415,42,3
228416,263,1
228417,289,27
228418,74,5
228424,56,2
228426,67,1
228429,100,2
228431,71,2
228433,58,1
228435,54,1
228436,61,1
228438,74,3
228442,48,2
228443,50,1
228444,286,10
228447,70,9
228449,69,4
228450,523,15
228451,66,2
228454,86,1
228456,40,1
228457,16,2
228458,321,1
228459,45,1
228460,233,7
228464,52,2
228466,649,47
228471,62,3
228473,59,1
228474,88,7
228475,43,4
228476,72,2
228478,298,11
228049,455,5
228479,216,10
228480,63,3
228482,50,1
228483,57,6
228484,54,4
228485,70,13
228486,261,3
228487,77,3
228488,316,4
228489,530,7
228490,70,1
228491,58,1
282303,1814,1
228492,305,7
228493,73,3
228494,406,6
228495,704,17
228496,659,14
228497,93,10
228498,657,63
228499,52,1
228500,88,5
228501,64,6
228502,59,2
228503,326,5
228504,46,2
228505,58,2
228506,69,2
228507,59,1
228508,510,3
228509,127,5
228510,271,3
228511,49,3
228512,45,4
228513,574,2
228514,274,4
228515,84,4
228516,62,2
228517,500,12
228518,553,9
228519,158,3
228520,162,1
228521,46,1
228522,416,3
228523,53,2
228525,84,8
228526,37,1
228527,1047,3
228533,53,1
228535,55,2
228536,64,4
228537,118,2
228540,312,1
228541,62,5
228543,51,2
228544,62,7
228545,1918,34
228546,55,2
228547,44,3
228548,76,3
228550,366,1
228551,51,1
228553,92,10
228554,50,4
228560,74,2
228561,57,1
282304,1766,1
228565,66,1
228567,26,5
228571,51,1
228574,323,6
228575,44,4
228578,181,6
228583,294,4
228587,35,2
228588,58,1
228589,183,2
228593,47,4
228594,50,2
228595,83,2
228596,143,14
228597,31,4
228598,1050,6
228599,159,10
228603,62,4
228606,52,4
228607,238,9
228608,223,3
228609,164,7
228610,70,8
228611,79,7
228612,63,8
228613,43,2
228614,30,2
228615,55,1
228616,93,11
228617,47,7
228618,41,2
228619,62,2
228620,4412,163
228622,99,11
228624,59,1
228625,51,2
228626,67,6
228627,625,44
282305,2106,3
228628,82,2
228629,218,3
228630,103,4
228633,891,86
228635,55,1
228637,400,15
228638,75,4
228639,84,4
228641,125,13
228642,118,2
228640,3388,105
228643,50,6
228647,155,1
228649,264,17
228651,54,2
228653,54,3
228660,81,2
228661,78,6
228664,90,3
228665,3709,73
228666,160,1
228667,78,5
228668,66,2
228669,106,2
228670,105,5
228671,87,3
228673,1660,128
228674,138,7
228675,71,6
228676,155,3
228677,244,4
228678,80,1
228679,87,6
228680,78,5
228681,107,1
228682,80,3
228683,55,1
228684,311,20
228686,528,37
228687,53,2
228688,71,2
228689,126,3
228690,94,8
228691,77,4
228692,45,4
228693,62,8
228694,128,10
228695,155,1
228696,237,8
228698,153,1
228699,122,2
228701,490,6
228702,765,10
228703,71,4
228707,39,2
228709,270,14
228710,86,6
228712,582,3
228713,218,3
228714,80,4
228715,164,9
228716,80,3
228717,190,9
228718,104,10
228719,71,2
228720,111,3
228721,1095,6
228722,90,2
228723,197,21
228724,250,8
228726,76,2
228727,313,3
228697,822,27
228728,326,3
228729,362,4
228730,463,17
228731,681,5
228732,103,1
228733,124,7
228734,499,1
228735,109,3
228736,170,2
228737,240,5
228738,172,44
228739,87,3
228740,126,6
228741,144,10
228742,186,6
228743,69,2
228744,114,5
228745,524,31
228746,134,10
228747,888,13
228748,179,2
228749,431,5
228750,60,10
228751,169,1
228752,40,8
228754,57,3
228757,170,3
228758,292,5
228759,38,3
228760,282,5
228700,380,6
228711,236,3
228761,63,6
228762,73,2
228763,73,2
228764,325,5
228765,48,3
228766,48,4
228767,58,6
228770,80,8
228771,146,5
228773,924,31
228775,91,4
228776,65,2
228777,82,2
228778,74,8
228779,75,2
228781,92,4
228782,63,9
228783,57,1
228785,1967,50
228786,137,2
228787,121,7
228788,96,2
228789,89,2
228790,69,3
228791,60,6
228792,40,2
228793,61,2
228794,51,4
228801,82,13
228802,60,2
228803,783,10
228804,1359,64
228805,53,1
228806,55,1
228811,61,3
228814,55,2
228817,32,2
228818,42,2
228820,42,2
228822,65,7
228823,97,6
228824,89,1
228825,83,1
228826,94,5
228830,62,1
228831,58,2
228832,80,3
228833,229,8
228838,70,2
228839,103,2
228840,178,2
228841,72,1
228842,112,3
228843,131,6
228846,106,13
228847,66,5
228848,190,5
228849,150,4
228850,136,5
228852,147,10
228854,59,2
228857,60,6
228858,158,8
228859,42,2
228860,55,2
228861,76,5
228862,54,2
228865,85,7
228866,30,1
228869,61,2
228870,24,3
228871,263,2
228872,83,5
228873,1,1
228874,51,2
228875,224,2
228876,61,2
228879,66,4
282306,1759,1
228880,673,27
228882,57,1
228883,51,1
228884,416,32
228885,2363,13
282307,1778,1
228887,77,6
228888,1699,217
228890,21,1
228892,61,2
228893,305,2
228894,56,2
228895,232,1
228896,60,4
228904,91,2
228905,133,2
228907,385,15
228908,319,15
228911,76,1
228912,62,1
228913,724,55
228914,77,3
228915,82,2
228917,335,9
228919,152,9
228922,61,2
228924,205,4
228930,132,6
228932,125,12
228933,347,2
228934,67,4
228935,31,2
228936,33,2
228937,873,29
228938,316,3
228939,80,11
228940,238,1
228941,187,9
228942,110,4
228943,268,5
228944,240,4
228945,49,1
228947,617,55
228950,62,1
228951,351,6
228953,426,2
228955,393,11
228956,185,5
228957,67,1
228958,74,1
228959,834,1
228963,149,1
228965,109,8
228966,129,8
282308,2408,4
228970,1235,28
228971,250,8
228972,50,1
228973,203,6
228974,45,2
228975,950,2
228976,177,3
228977,487,10
228978,951,2
228979,79,4
228980,88,4
228981,66,2
228982,62,3
228984,67,1
228985,136,19
228987,370,6
228988,55,2
228989,85,8
228990,116,6
228992,146,17
228993,71,4
228994,88,5
228998,112,7
228999,319,20
229000,360,8
229002,280,37
229003,66,3
229006,165,2
229007,150,3
229010,39,4
229012,49,4
229014,29,2
229016,32,1
229017,30,4
229018,225,6
229019,69,2
229020,53,2
229022,50,6
229023,63,1
229025,61,1
229027,67,2
229028,286,24
229029,40,2
229032,85,6
229033,71,2
229034,164,6
229036,60,1
229037,128,3
229038,79,6
229039,55,2
229040,59,4
229041,45,1
229042,171,5
229043,53,4
229044,52,1
229045,96,10
229046,259,7
229047,78,3
229048,44,2
229050,56,2
229051,198,6
229053,79,2
229054,371,5
229055,185,3
229056,44,2
229059,89,9
229063,52,2
229064,58,1
229066,77,3
229067,57,1
229075,51,1
229078,80,3
229079,43140,84
229081,509,8
229083,878,8
229086,51,1
229089,201,3
229092,100,4
229096,246,3
229100,237,9
229101,70,4
229106,160,4
229108,557,5
229110,65,4
229111,62,2
229115,974,5
229116,45,1
229117,49,3
229118,748,1
229121,866,2
229123,485,8
229126,38,2
229128,14,2
229131,61,2
229142,62,2
229144,144,4
229150,76,2
229156,85,4
229163,349,4
229164,158,16
229186,67,3
229191,30,5
229192,64,2
229193,650,3
229198,391,9
229200,80,6
229213,64,2
229214,82,2
229224,65,6
229225,265,6
229226,123,5
229227,48,2
229228,37,2
229229,34,2
229230,51,2
229231,49,2
229241,88,4
229244,74,2
229250,172,1
229251,56,2
229257,58,2
229267,34,2
229270,30,2
229279,57,2
229280,67,4
229283,64,2
229285,70,2
229286,104,2
229290,33,5
229292,76,2
229298,77,3
229299,351,4
229307,114,2
229308,81,7
229309,84,2
229310,60,2
229311,67,2
229313,68,5
229314,134,5
229317,66,3
229322,54,4
229323,95,6
229324,43,5
229325,34,4
229326,54,6
229327,57,4
229328,61,14
229329,39,4
229330,1370,258
229331,66,3
229332,62,1
229333,61,7
229334,144,25
229336,53,2
229337,39,7
229338,47,2
229339,30,2
229342,33,2
229344,74,2
229345,76,4
229346,144,10
229348,54,2
229349,67,1
229350,44,2
229351,353,28
229354,77,2
229357,5941,1046
229372,54,2
229374,358,24
229375,149,7
229376,54,2
229377,287,7
229378,34,3
229379,85,2
229381,29,1
229382,25,1
229384,47,1
229386,38,2
229388,49,4
229389,37,1
229394,60,2
229397,74,1
229403,140,6
229408,25,2
229414,177,1
229415,55,1
229416,67,4
229417,28,2
229421,80,2
229423,65,2
229425,107,9
229427,71,2
229428,1475,162
229429,1080,16
229430,98,4
229431,36,2
232368,278,1
229432,2,2
229433,428,5
229434,123,6
229436,51,2
229439,56,2
229440,78,3
229442,65,2
229443,73,4
229446,62,3
229447,72,1
229448,54,4
229450,55,1
229453,97,3
229455,87,5
229457,69,1
229459,120,15
229460,82,3
229463,68,4
229465,1231,12
229466,29,2
229468,70,4
229469,41,2
229470,36,2
229471,84,4
229472,119,11
229473,61,1
229476,89,2
229477,89,6
229478,91,4
229479,72,4
229480,1561,86
229483,436,4
229485,54,2
229486,664,13
229489,33,4
229492,48,3
229493,289,8
229495,47,6
229496,40,5
229502,41,4
229504,30,2
229507,24,2
229509,40,4
229510,44,6
229511,23,2
229512,53,2
229516,70,2
229518,52,2
229519,61,5
229520,39,4
229525,53,2
229526,78,1
229527,51,2
229528,80,2
229529,59,2
229532,51,5
229534,42,2
229536,50,1
229541,55,2
229549,65,2
229550,51,2
229556,67,8
229558,42,5
229560,27,2
229564,73,8
229568,78,4
229569,79,2
229571,155,3
229574,25,1
229575,65,2
229576,163,13
229577,59,13
229578,84,4
229579,312,8
229580,38,7
229581,70,8
229583,59,5
229584,147,4
229586,50,4
229587,57,6
229588,52,2
229589,78,8
229591,762,3
229592,57,3
229594,87,10
229595,651,8
229604,105,10
229605,98,9
229606,922,21
229607,54,5
229609,97,4
229610,128,2
229611,68,8
229613,1632,236
229614,404,7
229618,59,2
229619,61,2
229621,40,2
229623,220,7
229624,710,10
229625,340,17
229626,90,3
229628,236,4
229629,613,3
229630,64,1
229631,135,1
229633,175,1
229634,67,2
229635,89,2
229636,149,6
229637,70,1
229638,88,1
229640,46,2
229641,61,2
229642,34,2
229643,46,2
229645,72,1
229646,163,4
229647,33,1
229648,64,2
229649,82,1
229650,314,1
229651,179,4
229654,39,4
229662,433,3
229663,98,8
229664,54,6
229665,73,3
229666,133,4
229667,56,19
229668,65,14
229671,35,2
229676,52,2
229677,29,1
229681,66,4
229682,152,4
229692,40,1
229696,60,1
229700,237,2
229709,115,17
229710,60,2
229716,54,13
229723,99,15
229724,56,2
229725,701,2
229728,70,2
229729,75,2
229737,56,1
229738,54,6
229739,199,2
229740,42,4
229743,34,2
229745,72,6
229747,80,9
229749,188,27
229750,46,2
229751,495,4
229752,76,5
229755,443,3
229759,184,5
229763,64,2
229764,83,5
229765,66,2
229767,72,2
229769,73,2
229771,946,91
229772,75,4
229773,59,1
229774,1082,28
229776,49,2
229777,69,2
229779,524,33
229780,38,2
229781,1041,1
229790,33,1
229791,352,6
229793,61,1
229795,57,3
229798,192,3
229799,69,1
229804,66,9
229805,526,1
229808,57,4
229811,67,2
229815,306,4
229817,90,9
229818,1183,58
229819,89,6
229821,72,6
229823,66,2
229836,85,1
229837,33,1
229839,376,26
229845,406,16
229850,206,15
229853,53,2
229855,76,2
229857,71,10
229858,81,3
229862,300,5
229864,63,4
229865,172,3
229866,78,4
229867,277,13
229868,252,3
229870,164,3
229871,43,2
229872,138,3
229873,45,2
229874,51,2
229875,82,2
229878,58,1
229877,323,7
229880,56,10
229881,25,2
229885,953,3
229886,39,2
229888,77,3
229889,998,3
229890,54,2
229891,51,1
229893,27,3
229894,178,1
229897,71,2
229898,22,1
229899,34,2
229900,28,2
229903,582,16
229905,35,2
229907,1366,28
229908,51,1
229910,61,1
229911,36,1
229914,1061,22
229915,47,1
229916,368,10
229918,106,2
229919,55,2
229920,80,2
229921,56,4
229922,59,1
229925,44,4
229929,46,1
229931,39,1
229932,26,2
229933,91,4
229934,85,3
229935,74,2
229936,63,1
229937,54,2
229938,95,18
229939,31,2
229941,663,6
229944,61,2
229946,590,14
229948,441,12
229949,305,5
229950,1091,7
229951,74,6
229952,68,2
229953,126,5
229954,69,2
229955,163,4
229956,166,6
229959,48,2
229960,69,1
229962,88,1
229963,51,9
229964,47,4
229965,50,2
229967,27,4
229968,162,4
229970,80,4
229976,158,4
229985,62,1
229987,62,2
229995,55,2
230002,68,1
230005,78,8
230006,64,2
230011,29,2
230014,69,3
230015,29,2
230018,51,1
230019,54,2
230022,41,2
230024,53,2
230026,24,2
230028,60,2
230031,26,2
230033,34,2
230034,36,1
230038,67,2
230041,26,2
230042,35,2
230043,52,2
230045,66,2
230047,28,2
230048,22,2
230049,58,2
230050,48,1
230051,17,2
230054,50,2
230055,437,3
230056,26,2
230059,36,2
230060,43,2
230062,60,2
230064,90,8
230065,227,12
230066,46,2
230067,322,3
230071,95,17
230072,59,2
230073,23,2
230074,27,2
230076,44,6
230075,500,8
230077,28,2
230079,23,1
230081,103,4
230086,29,2
230088,88,16
230092,85,10
230093,221,12
229570,9839,107
230096,54,1
230102,116,11
230104,68,5
230106,76,6
230107,59,3
230108,64,3
230122,48,2
230123,79,3
230125,86,10
230139,41,2
230140,60,5
230148,67,1
230152,56,2
230154,191,25
230159,88,2
230160,155,19
230161,55,6
230166,179,29
230167,45,2
230168,144,18
230169,157,23
230170,102,16
230171,180,24
230172,215,34
230173,714,76
230174,198,36
230175,59,3
230176,1220,29
230181,2641,506
230188,61,3
230190,55,1
230193,72,2
230198,78,1
230204,50,1
230210,100,3
230213,92,2
230214,110,1
230215,92,2
230216,103,3
230217,102,2
230220,79,2
230222,58,2
230223,76,2
230224,63,2
230225,59,2
230226,61,2
230227,82,2
230229,52,2
230231,38,2
230232,41,2
230233,27,6
230234,35,2
230236,37,2
230239,46,4
230244,27,2
230251,311,6
230252,143,8
230253,69,4
230255,439,31
230259,1179,5
230261,31,2
230269,31,2
230273,43,4
230274,369,25
230278,28,2
230280,76,2
230286,46,2
230288,39,1
230292,53,2
230300,78,1
230302,62,2
230313,92,4
230314,51,1
230326,46,1
230327,64,4
230330,49,1
230337,25,1
230340,27,2
230342,53,1
230343,36,2
230347,62,3
230349,52,2
230351,34,2
230352,29,1
230354,150,2
230355,345,6
230358,43,2
230362,60,1
230363,57,2
230365,117,10
230366,60,4
230367,72,6
230368,851,90
230369,80,1
230371,80,1
230373,889,34
230374,54,1
230376,52,2
230377,48,1
230378,58,2
230379,36,1
230380,406,5
230381,48,2
230383,180,7
230384,158,1
230385,69,5
230387,49,2
230390,28,1
230391,44,4
230392,46,2
230398,216,6
230400,48,2
230401,45,2
230402,1405,64
230403,67,2
230405,85,1
230406,75,2
230410,47,2
230417,66,1
230419,159,1
230422,53,2
230425,36,2
230428,58,2
230386,457,14
230438,51,2
230439,47,2
230440,57,2
230442,56,2
230444,61,2
230446,46,8
230447,76,5
230448,65,1
230453,31,2
230454,30,2
230455,174,3
230459,274,6
230460,117,6
230463,72,4
230466,346,11
230468,214,8
230472,187,12
230475,123,9
230476,95,4
230477,126,1
230478,175,14
230479,75,2
230480,68,2
230483,91,3
230484,84,3
230485,47,4
230488,56,2
230489,335,4
230490,74,4
230491,70,2
230493,53,3
230502,51,4
230506,32,2
230507,34,7
230508,228,9
230510,426,3
230513,62,15
230514,159,2
230515,127,16
230517,46,5
230520,44,9
230528,36,2
230530,250,5
230531,969,84
230532,282,2
230534,71,5
230535,48,1
230537,44,2
230538,69,2
230541,79,5
230542,510,3
230544,68,4
230548,20152,85
230549,579,11
230552,97,2
230553,65,2
230555,53,2
230561,59,2
230562,32,2
230564,31,2
230566,204,4
230574,63,3
230576,64,1
230577,59,2
230578,6438,3
230581,58,8
230583,73,1
230589,76,2
230595,55,3
230598,62,4
230603,575,20
230608,57,6
230612,102,14
230613,69,7
230616,66,5
230618,1016,87
230621,47,1
230624,50,8
230626,52,4
230627,63,10
230628,43,2
230629,51,2
230630,67,1
230631,9848,4
230633,67,2
230635,71,2
230637,78,3
230639,67,4
230640,79,1
230642,88,2
230644,61,8
230646,56,8
230647,50,2
230649,41,2
230650,86,2
230651,383,5
230653,75,2
230656,220,3
230657,53,1
230661,74,3
230662,67,2
230663,19,2
230665,46,2
230670,54,2
230671,66,1
230673,521,66
230674,85,6
230679,399,5
230682,51,2
230683,45,2
230688,57,1
230690,821,1
230691,587,16
230693,47,2
230694,66,2
230696,121,2
230697,64,2
230698,95,8
230699,1,1
230700,57,5
230701,60,2
230702,108,2
230703,527,10
230709,36,2
230711,43,2
230714,71,2
230716,45,2
230718,72,5
230719,54,4
230721,42,4
230723,81,1
230724,123,2
230725,626,18
230726,237,6
282309,1899,1
230731,35,2
230733,119,11
230739,54,5
230741,52,2
230744,43,1
